"brand","model","trim","year","body_type","fuel_type","transmission","engine_size","seat_count","drivetrain","price","mileage","origin","color","city","posted_date","source","url"
,,"Mua bán xe ô tô Hyundai i30 cũ",,,,,,,,"225 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-i30"
,,"Mua bán xe ô tô Hyundai Ioniq cũ",,,,,,,,"235 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-ioniq"
,,"Mua bán xe ô tô Hyundai Mighty cũ",,,,,,,,"1 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-mighty"
,,"Mua bán xe ô tô Hyundai Palisade cũ",,,,,,,,"1 tỉ 368 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-palisade"
,,"Mua bán xe ô tô Hyundai Porter cũ",,,,,,,,"319 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-porter"
,,"Mua bán xe ô tô Hyundai Solati cũ",,,,,,,,"576 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-solati"
,,"Mua bán xe ô tô Hyundai Sonata cũ",,,,,,,,"379 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-sonata"
,,"Mua bán xe ô tô Hyundai Starex cũ",,,,,,,,"345 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-starex"
,,"Mua bán xe ô tô Hyundai Stargazer cũ",,,,,,,,"495 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-stargazer"
,,"Mua bán xe ô tô Hyundai Staria cũ",,,,,,,,"235 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-staria"
,,"Mua bán xe ô tô Hyundai Terracan cũ",,,,,,,,"235 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-terracan"
,,"Mua bán xe ô tô Hyundai Trajet cũ",,,,,,,,"235 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-trajet"
,,"Mua bán xe ô tô Hyundai Universe cũ",,,,,,,,"235 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-universe"
,,"Mua bán xe ô tô Hyundai Veloster cũ",,,,,,,,"295 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-veloster"
,,"Mua bán xe ô tô Hyundai Venue cũ",,,,,,,,"495 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-venue"
,,"Mua bán xe ô tô Hyundai Veracruz cũ",,,,,,,,"595 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-veracruz"
,,"Mua bán xe ô tô Hyundai Verna cũ",,,,,,,,"235 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-verna"
,,"Mua bán xe ô tô Hyundai XG cũ",,,,,,,," 580 triệu",,,"","
Toàn quốc
Toàn quốc

Miền Bắc
Hà Nội

Bắc Ninh

Hải Phòng

Hải Dương

Bắc Giang

Bắc Kạn

Cao Bằng

Điện Biên

Hòa Bình

Hà Giang

Hà Nam

Hưng Yên

Lào Cai

Lai Châu

Lạng Sơn

Ninh Bình

Nam Định

Phú Thọ

Quảng Ninh

Sơn La

Thái Bình

Thái Nguyên

Tuyên Quang

Vĩnh Phúc

Yên Bái

Miền Trung
Đà Nẵng

Thanh Hóa

Khánh Hòa

Nghệ An

Bình Định

Bình Thuận

Đắk Lắk

Đắk Nông

Gia Lai

Hà Tĩnh

Kon Tum

Lâm Đồng

Ninh Thuận

Phú Yên

Quảng Bình

Quảng Nam

Quảng Ngãi

Quảng Trị

Thừa Thiên Huế

Miền Nam
Tp.HCM

Đồng Nai

Bình Dương

Cần Thơ

An Giang

Bạc Liêu

Bình Phước

Bến Tre

Cà Mau

Đồng Tháp

Hậu Giang

Kiên Giang

Long An

Sóc Trăng

Tiền Giang

Tây Ninh

Trà Vinh

Vĩnh Long

Bà Rịa Vũng Tàu


 
",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-hyundai-xg"
,,"Mua bán xe ô tô Kia cũ",,,,,,,,"499 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-kia"
,,"Mua bán xe ô tô Kia Morning cũ",,,,,,,,"80 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-kia-morning"
,,"Mua bán xe ô tô Kia Cerato cũ",,,,,,,,"199 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-kia-cerato"
,,"Mua bán xe ô tô Kia Sorento cũ",,,,,,,,"595 triệu",,,"","Toàn quốc
Toàn quốc
Miền Bắc
Hà Nội
Bắc Ninh
Hải Phòng
Hải Dương
Bắc Giang
Bắc Kạn
Cao Bằng
Điện Biên
Hòa Bình
Hà Giang
Hà Nam
Hưng Yên
Lào Cai
Lai Châu
Lạng Sơn
Ninh Bình
Nam Định
Phú Thọ
Quảng Ninh
Sơn La
Thái Bình
Thái Nguyên
Tuyên Quang
Vĩnh Phúc
Yên Bái
Miền Trung
Đà Nẵng
Thanh Hóa
Khánh Hòa
Nghệ An
Bình Định
Bình Thuận
Đắk Lắk
Đắk Nông
Gia Lai
Hà Tĩnh
Kon Tum
Lâm Đồng
Ninh Thuận
Phú Yên
Quảng Bình
Quảng Nam
Quảng Ngãi
Quảng Trị
Thừa Thiên Huế
Miền Nam
Tp.HCM
Đồng Nai
Bình Dương
Cần Thơ
An Giang
Bạc Liêu
Bình Phước
Bến Tre
Cà Mau
Đồng Tháp
Hậu Giang
Kiên Giang
Long An
Sóc Trăng
Tiền Giang
Tây Ninh
Trà Vinh
Vĩnh Long
Bà Rịa Vũng Tàu",,"oto.com.vn","https://oto.com.vn/mua-ban-xe-kia-sorento"
