brand,model,trim,year,body_type,fuel_type,transmission,engine_size,seat_count,drivetrain,price,mileage,origin,color,city,posted_date,source,url
HYUNDAI,SANTAFE,Cao cấp HTRAC,2022,SUV,Xăng,Tự động,2.5,7,AWD,980000000,41000,Trong nước,Xanh,,19-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.5l-htrac-2022-6851299
FORD,TERRITORY,Titanium,2026,SUV,Xăng,Tự động,1.5,5,FWD,730000000,,Trong nước,Xanh,,19-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-territory-titanium-1.5-at-2026-6705747
VINFAST,FADIL,Tiêu chuẩn,2022,Hatchback,Xăng,Tự động,1.4,5,FWD,320000000,30000,Trong nước,Trắng,,19-06-2026,bonbanh.com,https://bonbanh.com/xe-vinfast-fadil-tieu-chuan-1.4-at-2022-6847472
HYUNDAI,KONA,Đặc Biệt,2019,SUV,Xăng,Tự động,2,5,FWD,455000000,31800,Trong nước,Cát,,19-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-kona-dac-biet-2.0-at-2019-6856482
PORSCHE,CAYENNE,S,2014,SUV,Xăng,Tự động,4.8,5,AWD,1286000000,140000,Nhập khẩu,Đỏ,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-porsche-cayenne-s-2014-6728287
TOYOTA,CAMRY,G,2008,Sedan,Xăng,Tự động,2.4,5,FWD,299000000,139000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-camry-2.4g-2008-6825097
HONDA,HRV,G,2021,Crossover,Xăng,Tự động,1.8,5,FWD,495000000,47000,Nhập khẩu,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-honda-hrv-g-2021-6852015
VINFAST,FADIL,,2021,Hatchback,Xăng,Tự động,1.4,5,FWD,285000000,59000,Trong nước,Xám,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-vinfast-fadil-1.4-at-2021-6747211
MITSUBISHI,TRITON,4x2 Mivec,2022,Bán tải,Dầu,Tự động,2.4,5,RWD,505000000,68000,Nhập khẩu,Đỏ,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mitsubishi-triton-4x2-at-mivec-2022-6840995
SUZUKI,CIAZ,,2021,Sedan,Xăng,Tự động,1.4,5,FWD,328000000,38000,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-suzuki-ciaz-1.4-at-2021-6793277
TOYOTA,LAND,Cruiser VXR V6,2022,SUV,Xăng,Tự động,3.4,7,AWD,4700000000,67825,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-land_cruiser-vxr-3.5-v6-2022-6792005
TOYOTA,LAND,Cruiser V8,2020,SUV,Xăng,Tự động,4.6,8,AWD,4030000000,115000,Nhập khẩu,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-land_cruiser-4.6-v8-2020-6844072
HYUNDAI,I10,Grand,2017,Hatchback,Xăng,Tự động,1.25,5,FWD,279000000,68000,Nhập khẩu,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2017-6854350
HYUNDAI,I10,Grand,2021,Hatchback,Xăng,Tự động,1.2,5,FWD,359000000,20000,Trong nước,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2021-6789300
KIA,MORNING,Luxury,2022,Hatchback,Xăng,Tự động,1.25,5,FWD,299000000,30000,Trong nước,Xanh,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-kia-morning-luxury-2022-6844876
TOYOTA,FORTUNER,4x2,2022,SUV,Dầu,Số tay,2.4,7,RWD,779000000,68000,Trong nước,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-fortuner-2.4l-4x2-mt-2022-6807340
FORD,EVEREST,Limited 4x2,2012,SUV,Dầu,Tự động,2.5,7,RWD,279000000,120000,Trong nước,Xám,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-everest-limited-2.5l-4x2-at-2012-6857129
MERCEDES BENZ,C,class C300 AMG,2026,Sedan,Xăng,Tự động,2,5,RWD,1799000000,,Trong nước,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2026-6857395
BENTLEY,BENTAYGA,W12,2017,SUV,Xăng,Tự động,6,5,AWD,4900000000,10000,Nhập khẩu,Hồng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-bentley-bentayga-w12-2017-6791966
AUDI,A8,L 55 TFSI Quattro,2022,Sedan,Xăng,Tự động,3,5,AWD,3500000000,27385,Nhập khẩu,Xanh,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-audi-a8-l-55-tfsi-quattro-2022-6791923
FORD,EVEREST,Titanium 4x2,2025,SUV,Dầu,Tự động,2,7,RWD,1240000000,10000,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x2-at-2025-6857393
MERCEDES BENZ,GLC,200 4Matic,2022,SUV,Xăng,Tự động,2,5,AWD,1399000000,45000,Trong nước,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2022-6854829
MERCEDES BENZ,GLC,200 4Matic,2022,SUV,Xăng,Tự động,2,5,AWD,1399000000,53000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2022-6854340
MERCEDES BENZ,C,class C43 AMG 4Matic,2023,Sedan,Xăng,Tự động,2,5,AWD,1839000000,37000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c43-amg-4matic-2023-6855497
MERCEDES BENZ,C,class C200 Avantgarde Plus,2023,Sedan,Xăng,Tự động,1.5,5,RWD,1429000000,8000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c200-avantgarde-plus-2023-6855620
MERCEDES BENZ,V,class V300 AMG,2026,MPV,Xăng,Tự động,2,7,RWD,3959000000,,Nhập khẩu,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-v_class-v300-amg-2026-6857392
KIA,MORNING,,2022,Hatchback,Xăng,Tự động,1.25,5,FWD,309000000,30000,Trong nước,Đỏ,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-kia-morning-at-2022-6833946
HYUNDAI,TUCSON,Tiêu chuẩn,2022,Crossover,Xăng,Tự động,2,5,FWD,650000000,50000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-tucson-2.0-at-tieu-chuan-2022-6843421
FORD,ECOSPORT,Titanium,2018,SUV,Xăng,Tự động,1.5,5,FWD,355000000,60000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2018-6792339
TOYOTA,VIOS,G,2024,Sedan,Xăng,Tự động,1.5,5,FWD,488000000,18000,Trong nước,Bạc,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2024-6843106
TOYOTA,INNOVA,G,2019,Crossover,Xăng,Tự động,2,8,RWD,555000000,87000,Trong nước,Bạc,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-innova-2.0g-2019-6839338
TOYOTA,LAND,Cruiser VX V8,2013,SUV,Xăng,Tự động,4.6,8,AWD,1950000000,160000,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-land_cruiser-vx-4.6-v8-2013-6850273
LANDROVER,RANGE,Rover SVAutobiography LWB I6,2020,SUV,Xăng,Tự động,3,4,AWD,7900000000,55038,Nhập khẩu,Xám,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-landrover-range_rover-svautobiography-lwb-3.0-i6-2020-6688745
AUDI,A4,TFSI,2016,Sedan,Xăng,Tự động,2,5,FWD,589000000,76000,Nhập khẩu,Xanh,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-audi-a4-2.0-tfsi-2016-6808113
MERCEDES BENZ,E,class E300 AMG,2019,Sedan,Xăng,Tự động,2,5,RWD,1079000000,83000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2019-6852071
MERCEDES BENZ,GLC,250 4Matic,2016,SUV,Xăng,Tự động,2,5,AWD,699000000,70000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2016-6840139
MERCEDES BENZ,GLS,400 4Matic,2018,SUV,Xăng,Tự động,3,7,AWD,1500000000,150000,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-gls-400-4matic-2018-6855558
VOLKSWAGEN,SCIROCCO,,2010,Coupe,Xăng,Tự động,2,4,FWD,369000000,90000,Nhập khẩu,Đỏ,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-volkswagen-scirocco-2.0-at-2010-6823654
AUDI,A7,TFSI,2013,Sedan,Xăng,Tự động,3,5,AWD,699000000,75000,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-audi-a7-3.0-tfsi-2013-6702160
MG,5,Standard,2024,Sedan,Xăng,Tự động,1.5,5,FWD,388000000,11000,Nhập khẩu,Đỏ,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mg-5-standard-1.5-at-2024-6842030
CHEVROLET,TRAILBLAZER,LT 4x2,2018,SUV,Dầu,Số tay,2.5,7,RWD,438000000,34000,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-chevrolet-trailblazer-lt-2.5l-4x2-mt-2018-6854349
MERCEDES BENZ,C,class C200 Exclusive,2020,Sedan,Xăng,Tự động,2,5,RWD,919000000,23000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c200-exclusive-2020-6854793
MERCEDES BENZ,GLC,200,2021,SUV,Xăng,Tự động,2,5,RWD,1179000000,42000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-6856554
VINFAST,VF7,Plus,2025,SUV,Điện,Tự động,,5,FWD,718000000,12000,Trong nước,Trắng,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-vinfast-vf7-plus-2025-6855612
MERCEDES BENZ,GLS,450 4Matic,2026,SUV,Xăng,Tự động,3,7,AWD,5100000000,,Nhập khẩu,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-gls-450-4matic-2026-6857389
NISSAN,X,trail 2WD Premium,2018,SUV,Xăng,Tự động,2,7,FWD,460000000,97000,Trong nước,Đen,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-nissan-x_trail-2.0-2wd-premium-2018-6837131
MERCEDES BENZ,C,class C250 Exclusive,2016,Sedan,Xăng,Tự động,2,5,RWD,609000000,40000,Trong nước,Đỏ,,20-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c250-exclusive-2016-6717784
MITSUBISHI,XPANDER,Cross,2025,SUV,Xăng,Tự động,1.5,7,FWD,590000000,35000,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mitsubishi-xpander-cross-1.5-at-2025-6858788
MITSUBISHI,XPANDER,Premium,2025,SUV,Xăng,Tự động,1.5,7,FWD,580000000,49000,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mitsubishi-xpander-premium-1.5-at-2025-6858787
MITSUBISHI,ATTRAGE,,2024,Sedan,Xăng,Số tay,1.2,5,FWD,295000000,46000,Nhập khẩu,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2024-6858786
MITSUBISHI,ATTRAGE,Premium,2022,Sedan,Xăng,Tự động,1.2,5,FWD,335000000,32000,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mitsubishi-attrage-premium-1.2-cvt-2022-6857740
MITSUBISHI,XFORCE,Ultimate,2024,SUV,Xăng,Tự động,1.5,5,FWD,628000000,6800,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mitsubishi-xforce-ultimate-2024-6857071
MERCEDES BENZ,GLC,300 4Matic,2023,SUV,Xăng,Tự động,2,5,AWD,2179000000,29229,Trong nước,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2023-6858784
MERCEDES BENZ,EQS,450 Plus,2023,Sedan,Điện,Tự động,,5,RWD,3388000000,4700,Nhập khẩu,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-eqs-450-plus-2023-6836545
MERCEDES BENZ,C,class C180 AMG,2021,Sedan,Xăng,Tự động,1.5,5,RWD,788000000,58585,Trong nước,Đỏ,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c180-amg-2021-6837676
MERCEDES BENZ,E,class E200 Exclusive,2023,Sedan,Xăng,Tự động,2,5,RWD,1838000000,5000,Trong nước,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-e_class-e200-exclusive-2023-6838088
MERCEDES BENZ,S,class S450 4Matic Luxury,2022,Sedan,Xăng,Tự động,3,5,AWD,3339000000,27000,Nhập khẩu,Xanh,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-s_class-s450-4matic-luxury-2022-6837977
MERCEDES BENZ,GLC,200 4Matic,2025,SUV,Hybrid,Tự động,2,5,AWD,1799000000,5858,Trong nước,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2025-6708632
MERCEDES BENZ,E,class E200 Exclusive,2022,Sedan,Xăng,Tự động,2,5,RWD,1568000000,0,Trong nước,Đỏ,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-e_class-e200-exclusive-2022-6838013
MAZDA,3,S,2012,Sedan,Xăng,Tự động,1.6,5,FWD,250000000,170000,Trong nước,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mazda-3-s-1.6-at-2012-6856015
KIA,CARNIVAL,Signature D,2022,MPV,Dầu,Tự động,2.2,7,FWD,1085000000,68000,Trong nước,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-kia-carnival-signature-2.2d-2022-6858782
TOYOTA,FORTUNER,4x2,2022,SUV,Dầu,Tự động,2.4,7,RWD,899000000,50000,Trong nước,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-fortuner-2.4l-4x2-at-2022-6858781
FORD,EVEREST,Titanium 4x2,2022,SUV,Dầu,Tự động,2,7,RWD,1019000000,50000,Nhập khẩu,Đỏ,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x2-at-2022-6814153
HYUNDAI,SANTAFE,Cao cấp HTRAC,2022,SUV,Dầu,Tự động,2.2,7,AWD,1035000000,40000,Trong nước,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2022-6838269
TOYOTA,INNOVA,E,2019,Crossover,Xăng,Số tay,2,8,RWD,407000000,96000,Trong nước,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-innova-2.0e-2019-6845315
TOYOTA,CAMRY,G,2023,Sedan,Xăng,Tự động,2,5,FWD,970000000,10000,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-camry-2.0g-2023-6855130
HYUNDAI,I20,,2013,Hatchback,Xăng,Tự động,1.4,5,FWD,225000000,83000,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-hyundai-i20-1.4-at-2013-6858778
MERCEDES BENZ,C,class C300 AMG,2019,Sedan,Xăng,Tự động,2,5,RWD,879000000,33000,Trong nước,Đỏ,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2019-6856674
VINFAST,PRESIDENT,V8,2020,SUV,Xăng,Tự động,6.2,7,AWD,899000000,38000,Trong nước,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-vinfast-president-6.2-v8-2020-6852796
FORD,EVEREST,Ambiente 4x2,2022,SUV,Dầu,Tự động,2,7,RWD,940000000,58100,Nhập khẩu,Bạc,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-everest-ambiente-2.0l-4x2-at-2022-6835235
MAZDA,BT50,4x2,2018,Bán tải,Dầu,Tự động,2.2,5,RWD,360000000,110000,Nhập khẩu,Xanh,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mazda-bt50-2.2l-4x2-at-2018-6858200
VINFAST,VF8,Plus AWD,2022,SUV,Điện,Tự động,,5,AWD,660000000,50000,Trong nước,Cam,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2022-6858777
FORD,EVEREST,Wildtrak 4x4,2024,SUV,Dầu,Tự động,2,7,4WD,1295000000,23000,Nhập khẩu,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-ford-everest-wildtrak-2.0l-4x4-at-2024-6853963
BMW,X5,xDrive40i xLine,2024,SUV,Xăng,Tự động,3,7,AWD,3799000000,10000,Trong nước,Trắng,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-bmw-x5-xdrive40i-xline-2024-6847528
TOYOTA,FORTUNER,V 4x2,2017,SUV,Xăng,Tự động,2.7,7,RWD,625000000,60000,Nhập khẩu,Nâu,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2017-6858776
VINFAST,VF8,Eco AWD,2023,SUV,Điện,Tự động,,5,AWD,630000000,41000,Trong nước,Đen,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6858775
MAZDA,CX5,Deluxe,2021,SUV,Xăng,Tự động,2,5,FWD,615000000,60000,Trong nước,Đỏ,,21-06-2026,bonbanh.com,https://bonbanh.com/xe-mazda-cx5-deluxe-2.0-at-2021-6739906
