brand,model,trim,year,body_type,fuel_type,transmission,engine_size,seat_count,drivetrain,price,mileage,origin,color,city,posted_date,source,url
VINFAST,LIMO GREEN,,2026,SUV,Điện,Tự động,,7,,620000000,,Trong nước,,Hà Nội,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/125958745.htm?ad_delivery=true&event_source=ad_list
MITSUBISHI,TRITON,,2022,Bán tải,Dầu,Tự động,,5,,495000000,50000,Trong nước,,Hà Nội,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132449248.htm
MITSUBISHI,XFORCE,Ultimate,2024,SUV,Xăng,Tự động,1.499,5,FWD,628000000,6800,,,Tp Hồ Chí Minh,12-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132934179.htm
FORD,RANGER,XLS 2.0 4X2 AT,2024,Bán tải,Dầu,Tự động,1.996,5,RWD,615000000,32000,Trong nước,,Hà Nội,18-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131270821.htm
VINFAST,VF5 PLUS,,2026,SUV,Điện,Tự động,,5,,440000000,,Trong nước,,Hà Nội,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/124488962.htm?ad_delivery=true&event_source=ad_list
MAZDA,3,,2019,,Xăng,Tự động,,,,400000000,100000,,,Đồng Nai,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133018109.htm
HYUNDAI,ACCENT,,2019,,Xăng,Số sàn,,5,,255000000,95000,Trong nước,,Bình Dương,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/133018093.htm
SUZUKI,SWIFT,,2022,Hatchback,Xăng,Tự động,,5,,489000000,38000,Trong nước,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/130276884.htm
BMW,3 SERIES,320i Sport Line,2022,Sedan,Xăng,Tự động,,5,,1179000000,38000,Trong nước,,Tp Hồ Chí Minh,17-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131661181.htm
KIA,MORNING,Si 1.25 AT,2018,Hatchback,Xăng,Tự động,1.25,5,FWD,190000000,64000,,,Hà Nội,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/133018052.htm
KIA,SPORTAGE,1.6 Turbo Signature AWD,2022,SUV,Xăng,Tự động,,,,819000000,23000,Trong nước,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/130155824.htm
KIA,SELTOS,Luxury 1.4 AT,2023,SUV,Xăng,Tự động,,5,,565000000,56000,Trong nước,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132746453.htm
VINFAST,VF3,,2025,,Điện,Tự động,,,,245000000,2,,,Tp Hồ Chí Minh,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132307875.htm
CHEVROLET,CAPTIVA,,2009,,Xăng,Tự động,,7,,120000000,150000,,,Đồng Nai,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133017992.htm
KIA,SEDONA,,2020,,Dầu,Tự động,,7,,739000000,57000,Trong nước,,Bình Dương,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/133017989.htm
FORD,RANGER,Wildtrak 2.0 4x4,2018,Bán tải,Dầu,Tự động,2,5,AWD,565000000,69000,Nhập khẩu,,Tp Hồ Chí Minh,17-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132085000.htm
KIA,SORENTO,,2015,,Dầu,Tự động,,,,435000000,120000,,,Hà Nội,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132448592.htm
HYUNDAI,CUSTIN,,2026,MPV,Xăng,Tự động,,7,,857000000,10,Trong nước,,Tp Hồ Chí Minh,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132397805.htm
MERCEDES BENZ,GLC,300 4MATIC,2020,SUV,Xăng,Tự động,,5,,1359000000,39000,,,Tp Hồ Chí Minh,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/130663984.htm
HYUNDAI,ACCENT,1.5 AT,2025,Sedan,Xăng,Tự động,,5,,430000000,18000,Nhập khẩu,,Hưng Yên,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-an-thi-hung-yen/132917198.htm
KIA,CARNIVAL,GS 2.5 AT,2009,MPV,Xăng,Tự động,,5,,150000000,200000,Nhập khẩu,,Bình Dương,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/132277861.htm
VINFAST,VF9,,2026,SUV,Điện,Tự động,,7,,1180000000,,Trong nước,,Tp Hồ Chí Minh,07-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132848802.htm
TOYOTA,AVANZA PREMIO,CVT,2024,,Xăng,Tự động,1.496,7,FWD,515000000,54000,,,An Giang,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-long-xuyen-an-giang/133017817.htm
FORD,EVEREST,Titanium 2.0L 4x2 AT,2018,SUV,Dầu,Tự động,,7,,725000000,87000,Nhập khẩu,,Tp Hồ Chí Minh,24-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132582560.htm
FORD,RANGER,,2022,,Dầu,Tự động,,,,500000000,80000,Trong nước,,Hà Nội,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132343931.htm
TOYOTA,VIOS,,2015,Sedan,Xăng,Số sàn,,5,,180000000,185000,Trong nước,,Đắk Lắk,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-krong-pac-dak-lak/132619816.htm
KIA,MORNING,1.25 AT,2022,Hatchback,Xăng,Tự động,,5,,295000000,46000,Trong nước,,Tp Hồ Chí Minh,07-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132836388.htm
VINFAST,VF3,Thuê pin,2024,SUV,Điện,Tự động,,4,RWD,199000000,17000,Trong nước,,Hà Nội,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/130887113.htm
MERCEDES BENZ,GLC,200,2020,SUV,Xăng,Tự động,,5,,999000000,62000,Trong nước,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132953801.htm
TOYOTA,VIOS,1.5E MT,2019,,Xăng,Số sàn,,5,,276000000,116898,,,Đồng Nai,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-xuan-loc-dong-nai/132343689.htm
MITSUBISHI,XPANDER,Premium 1.5 AT,2022,SUV,Xăng,Tự động,,7,,495000000,85000,Nhập khẩu,,Bà Rịa - Vũng Tàu,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-chau-duc-ba-ria-vung-tau/132201355.htm
VINFAST,VF6,,2025,SUV,Điện,Tự động,,5,,582000000,,Trong nước,,Tp Hồ Chí Minh,18-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131173750.htm
TOYOTA,LAND CRUISER,GX 4.5,2005,SUV,Xăng,Số sàn,4.5,8,AWD,310000000,180000,,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/125980931.htm
TOYOTA,COROLLA CROSS,1.8V,2022,SUV,Xăng,Tự động,,5,,650000000,78000,Nhập khẩu,,Hà Nội,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132945781.htm
VINFAST,FADIL,,2022,Coupe,Xăng,Tự động,,5,,280000000,23543,Trong nước,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133017641.htm
VINFAST,LUX A2.0,Premium 2.0 AT,2019,Sedan,Xăng,Tự động,,,,505000000,60000,Trong nước,,Hà Nội,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/132257250.htm
MG,HS,,2024,SUV,Xăng,Tự động,,,,540000000,35000,,,Thái Bình,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-hung-ha-thai-binh/133017604.htm
FORD,RANGER,XLT 2.0L 4x4 AT Limited,2020,Bán tải,Xăng,Tự động,,5,,575000000,67000,Nhập khẩu,,Tp Hồ Chí Minh,17-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132084917.htm
MG,HS,Trophy 1.5 AT 2WD,2021,,Xăng,Tự động,,,,425000000,50000,,,Tp Hồ Chí Minh,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132543119.htm
MAZDA,CX 5,2.5 AT AWD,2017,SUV,Xăng,Tự động,2.5,5,AWD,460000000,108000,Trong nước,,Tp Hồ Chí Minh,13-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132955091.htm
FORD,EVEREST,,2026,SUV,Dầu,Tự động,,7,,1343000000,,Nhập khẩu,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132901689.htm
MERCEDES BENZ,C CLASS,C200,2015,,Xăng,Tự động,2,,RWD,470000000,100000,,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133017524.htm
MAZDA,3,,2020,,Xăng,Tự động,,5,,480000000,29269,Nhập khẩu,,Tp Hồ Chí Minh,29-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132674453.htm
FORD,EVEREST,Titanium 3.2L AT 4WD,2016,SUV,Dầu,Tự động,3.2,7,4WD,820000000,130000,Nhập khẩu,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133017507.htm
AUDI,A4,,2014,Sedan,Xăng,Tự động,,5,,489000000,65000,Nhập khẩu,,Tp Hồ Chí Minh,17-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/127926063.htm
VINFAST,MPV 7,,2026,MPV,Điện,Tự động,,7,,670000000,,Trong nước,,Tp Hồ Chí Minh,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132524838.htm
VINFAST,LUX SA2.0,Premium 2.0 AT,2020,SUV,Xăng,Tự động,,7,,625000000,70000,Trong nước,,Hà Nội,12-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/131744641.htm
MAZDA,CX 5,Luxury 2.0 AT,2025,SUV,Xăng,Tự động,,,,695000000,9000,,,Tp Hồ Chí Minh,17-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-5-tp-ho-chi-minh/132259337.htm
HYUNDAI,KONA,2.0 AT Đặc biệt,2020,SUV,Xăng,Tự động,,5,,421000000,100000,Nhập khẩu,,Tp Hồ Chí Minh,14-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/132982098.htm
ISUZU,MU X,1.9 4X2 AT,2019,SUV,Dầu,Tự động,,7,,545000000,127000,Nhập khẩu,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133009591.htm
TOYOTA,INNOVA,G,2006,,Xăng,Số sàn,2,8,RWD,145000000,123456,,,Cần Thơ,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/133017398.htm
FORD,RANGER,XLS 2.2L 4x2 MT,2021,Bán tải,Dầu,Số sàn,,5,,475000000,120000,Nhập khẩu,,Tp Hồ Chí Minh,07-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132851734.htm
TOYOTA,FORTUNER,,2014,,Dầu,Số sàn,,8,,369000000,140000,,,Tp Hồ Chí Minh,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/133017379.htm
HYUNDAI,GRAND I10,1.0 MT,2014,Hatchback,Xăng,Số sàn,1,5,FWD,130000000,159,Ấn Độ,,Đà Nẵng,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/133017369.htm
CHEVROLET,SPARK,LT 1.2 MT,2011,Hatchback,Xăng,Số sàn,,,,122000000,87000,Trong nước,,Bình Dương,16-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/133017352.htm
VINFAST,LIMO GREEN,,2026,MPV,Điện,Tự động,,7,,666000000,,Trong nước,,Tp Hồ Chí Minh,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132891159.htm
FORD,TRANSIT,Trend,2024,Van/Minibus,Dầu,Số sàn,2.296,16,AWD,580000000,121000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133065014.htm
VINFAST,FADIL,1.4 AT,2020,Hatchback,Xăng,Tự động,,5,,270000000,39000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133063820.htm
TOYOTA,INNOVA,2.0G,2016,MPV,Xăng,Tự động,2,8,RWD,355000000,112000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133062046.htm
LEXUS,LM500H,,2024,,Hybrid,Tự động,,,,8450000000,30000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132991110.htm
VINFAST,LIMO GREEN,,2025,SUV,Điện,Tự động,,7,,689000000,,Trong nước,,Cần Thơ,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/123681834.htm?ad_delivery=true&event_source=ad_list
TOYOTA,INNOVA CROSS,,2025,SUV,Xăng,Tự động,,8,,845000000,15941,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133049686.htm
FORD,RANGER,Raptor 2.0L 4x4 AT,2025,Bán tải,Dầu,Tự động,,5,,1145000000,33000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132992238.htm
VINFAST,FADIL,1.4 AT Plus,2021,Hatchback,Xăng,Tự động,,,,298000000,60000,,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/131776068.htm
VINFAST,VF5,S,2025,SUV,Điện,Tự động,,5,,476000000,,Trong nước,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/130789989.htm?ad_delivery=true&event_source=ad_list
SUZUKI,XL 7,,2022,,Xăng,Tự động,,,,425000000,71000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133067268.htm
TOYOTA,RAIZE,,2022,,Xăng,Tự động,,5,,409000000,99455,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133042061.htm
TOYOTA,INNOVA CROSS,,2025,MPV,Xăng,Tự động,,8,,845000000,15900,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/133050111.htm
VINFAST,LIMO GREEN,,2026,MPV,Điện,Tự động,,7,,749000000,,Nhập khẩu,,Hà Nội,26-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132614813.htm?ad_delivery=true&event_source=ad_list
NISSAN,NAVARA,PRO4X,2022,Bán tải,Dầu,Tự động,,,,650000000,41000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/133037394.htm
FORD,RANGER,,2025,Bán tải,Dầu,Tự động,,5,,820000000,25000,Trong nước,,Đà Nẵng,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/133003166.htm
TOYOTA,ALPHARD,,2015,MPV,Xăng,Tự động,,4,,1999000000,48000,Nhập khẩu,,Tp Hồ Chí Minh,21-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/131263125.htm
HYUNDAI,GRAND I10,Grand 1.2 AT,2015,Hatchback,Xăng,Tự động,,,,255000000,110000,Nhập khẩu,,Tp Hồ Chí Minh,20-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132108164.htm?ad_delivery=true&event_source=ad_list
TOYOTA,ZACE,,2004,SUV,Xăng,Số sàn,,8,,115000000,12000,Trong nước,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/131875368.htm
BMW,M4,,2026,Coupe,Xăng,Tự động,,4,,5599000000,,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/133067219.htm
LANDROVER,RANGE ROVER,Autobiography SWB 3.0 I6 AWD,2024,SUV,Xăng,Tự động,,5,,10679000000,40000,Nhập khẩu,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/133047578.htm
TOYOTA,VIOS,G 1.5 CVT,2022,Sedan,Xăng,Tự động,,5,,390000000,60000,,,Hải Phòng,20-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-le-chan-hai-phong/132094860.htm
MERCEDES BENZ,S CLASS,,1997,,Xăng,Tự động,,,,220000000,100800,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133041295.htm
VINFAST,VF5 PLUS,,2024,SUV,Điện,Tự động,,5,,420000000,27438,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133019374.htm
TOYOTA,VIOS,G,2013,,Xăng,Tự động,1.5,5,FWD,256000000,54000,Trong nước,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132337503.htm
DAEWOO,MATIZ,,2011,,Xăng,Tự động,,,,140000000,88900,Nhập khẩu,,Tp Hồ Chí Minh,30-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132690233.htm
TOYOTA,FORTUNER,2.7V 4x2 AT,2017,SUV,Xăng,Tự động,,7,,636000000,68000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/133050815.htm
KIA,CERATO,2.0 AT Premium,2019,,Xăng,Tự động,2,,FWD,415000000,91000,,,Khánh Hòa,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thi-xa-ninh-hoa-khanh-hoa/133042129.htm
VINFAST,VF8,,2026,SUV,Điện,Tự động,,5,,760000000,,Nhập khẩu,,Hà Nội,08-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-thuong-tin-ha-noi/132861397.htm
VINFAST,VF6,S,2024,SUV,Điện,Tự động,,5,,456000000,135500,Trong nước,,Tiền Giang,15-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phuoc-tien-giang/132982082.htm
VINFAST,LIMO GREEN,,2025,MPV,Điện,Tự động,,7,,648000000,,Trong nước,,Tp Hồ Chí Minh,20-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/127718891.htm
TOYOTA,VIOS,E 1.5 MT,2021,Sedan,Xăng,Số sàn,,5,,315000000,105000,,,Cần Thơ,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/132717351.htm
VINFAST,LIMO GREEN,,2026,Kiểu dáng khác,Điện,Tự động,,7,,650000000,,Trong nước,,Tp Hồ Chí Minh,03-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132767034.htm
BMW,3 SERIES,,2024,Sedan,Xăng,Tự động,,4,,1375000000,17000,Nhập khẩu,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/133067094.htm
VINFAST,VF5 PLUS,,2026,SUV,Điện,Tự động,,5,,440000000,,Trong nước,,Hà Nội,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/124488962.htm?ad_delivery=true&event_source=ad_list
VINFAST,VF5 PLUS,,2026,,Điện,Tự động,,,,440000000,,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-5-tp-ho-chi-minh/133049502.htm
VINFAST,FADIL,,2022,,Xăng,Tự động,,,,299000000,40000,Trong nước,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/131748251.htm
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,625000000,4000,Trong nước,,Hà Nội,27-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132634122.htm
VINFAST,LIMO GREEN,,2026,MPV,Điện,Tự động,,7,,749000000,,Nhập khẩu,,Hà Nội,26-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132614813.htm?ad_delivery=true&event_source=ad_list
KIA,CARNIVAL,2.2D Premium 7 chỗ,2022,MPV,Dầu,Tự động,,7,,915000000,64000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133067076.htm
KIA,MORNING,,2011,Hatchback,Xăng,Tự động,,,,189000000,13000,Nhập khẩu,,Hà Nội,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132272037.htm
VINFAST,MINIO GREEN,,2026,,Điện,Tự động,,4,,269000000,,Trong nước,,Tp Hồ Chí Minh,18-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133047987.htm
HYUNDAI,GRAND I10,Grand 1.2 AT,2015,Hatchback,Xăng,Tự động,,,,255000000,110000,Nhập khẩu,,Tp Hồ Chí Minh,20-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132108164.htm?ad_delivery=true&event_source=ad_list
FORD,TRANSIT,,2019,Van/Minibus,Dầu,Số sàn,,7,,380000000,145000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/133034507.htm
HYUNDAI,SANTA FE,2.2L AT 4WD,2019,SUV,Dầu,Tự động,2.2,7,AWD,739000000,89000,Trong nước,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131699765.htm
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,629000000,,Trong nước,,Tp Hồ Chí Minh,09-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132872972.htm
VINFAST,VF5,S,2025,SUV,Điện,Tự động,,5,,476000000,,Trong nước,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/130789989.htm?ad_delivery=true&event_source=ad_list
BMW,3 SERIES,320i Sport Line,2025,Sedan,Xăng,Tự động,,5,,1399000000,,Trong nước,,Tp Hồ Chí Minh,08-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132849719.htm
KIA,MORNING,,2022,,Xăng,Tự động,,,,295000000,46000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132737114.htm
MERCEDES BENZ,GLS CLASS,450 4Matic,2020,SUV,Xăng,Tự động,,7,,3679000000,12000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132938043.htm
FORD,TRANSIT,,2019,,Dầu,Số sàn,,10,,385000000,185000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/132911476.htm
FORD,RANGER,Wildtrak 2.0L 4x4 AT,2024,Bán tải,Dầu,Tự động,,5,,775000000,25000,,,Tp Hồ Chí Minh,15-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132988774.htm
VINFAST,VF6,,2026,SUV,Điện,Tự động,,5,,665000000,,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/133050168.htm
FORD,RANGER,Raptor 2.0L 4x4 AT,2023,Bán tải,Dầu,Tự động,,5,,1030000000,60000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132991351.htm
